type,title,url,wiki_title,wiki_url,wiki_extract,ka_best,ka_top3,confidence,matched_terms_bestka,hist_birth,hist_death,hist_mid,wiki_years,wiki_year_median,active_year,ka_status
persoon,"Sinclair, Clive",https://historiek.net/zx-spectrum-clive-sinclair/15789/,,,,,,0.0,,,,,,,,uncertain
persoon,Sint Amandus,https://historiek.net/amandus-kerstening-vlaanderen/158736/,Amandus,https://nl.wikipedia.org/wiki/Amandus,"Amandus kan verwijzen naar:Amandus (geslacht), geslacht van kevers uit de familie bladhaantjes (Chrysomelidae). Amandus (heilige) zevende-eeuws missiebisschop en rooms-katholiek heilige.",KA8,"KA8,KA9,KA33",0.25,katholiek,,,,,,,confirmed
persoon,Sinterklaas,https://historiek.net/thema/sinterklaas/,Sinterklaas,https://nl.wikipedia.org/wiki/Sinterklaas,Sinterklaas is de hoofdpersoon van het eeuwenoude sinterklaasfeest. De dag 6 december gaat door als zijn verjaardag. Het feest houdt in dat Sinterklaas cadeaus geeft aan ieder kind dat het afgelopen jaar braaf is geweest. Het wordt jaarlijks gevierd op 5 december (pakjesavond) in Nederland en in enkele voormalige Nederlandse koloniën en op 6 december in België.,KA19,"KA19,KA35,KA37",0.25,pers,,,,,,,confirmed
persoon,Sisi (keizerin),https://historiek.net/thema/keizerin-sisi/,,,,KA15,KA15,1.0,keizer,,,,,,,confirmed
persoon,Sitting Bull,https://historiek.net/sitting-bull-1835-1890/1629/,Sitting Bull,https://nl.wikipedia.org/wiki/Sitting_Bull,"Tȟatȟáŋka Íyotake, beter bekend als Sitting Bull, was een leider van de Hunkpapa Sioux in de Verenigde Staten.",,,0.0,,1835,1890,1862,,,1862,uncertain
persoon,"Sjevardnadze, Edoeard",https://historiek.net/edoeard-sjevardnadze-1928/2013/,,,,,,0.0,,,,,,,,uncertain
persoon,"Skarga, Barbara",https://historiek.net/werken-voor-het-vaderland-in-de-goelag-1944-1956/152375/,,,,,,0.0,,1944,1956,1950,,,1950,uncertain
persoon,"Skinker, Tannakin",https://historiek.net/juffrouw-skinker-een-vormloos-monster/159114/,,,,,,0.0,,,,,,,,uncertain
persoon,"Skorzeny, Otto",https://historiek.net/otto-skorzeny-ss-mossad/81287/,,,,,,0.0,,,,,,,,uncertain
persoon,Slavernij,https://historiek.net/c/slavernij/,Slavernij,https://nl.wikipedia.org/wiki/Slavernij,Slavernij is een toestand waarin een mens eigendom is van een ander of als zodanig wordt behandeld en daardoor geen rechten heeft of kan uitoefenen. Slavernij is een vorm van dwangarbeid.,KA6,"KA6,KA2,KA3",0.3333,recht; handel,,,,,,,confirmed
persoon,"Sleen, Marc",https://historiek.net/marc-sleen-striptekenaar-nero/8033/,Steenmarter,https://nl.wikipedia.org/wiki/Steenmarter,De steenmarter of het fluwijn is een roofdier uit de familie der marterachtigen (Mustelidae). Hij lijkt veel op de boommarter. De steenmarter leeft in een groot gedeelte van Europa. Het is een omnivoor met vleesetende inslag. De steenmarter is een opportunist en hij past zich makkelijk aan verscheidene omstandigheden aan.,KA47,"KA47,KA3,KA12",0.5,EU; euro,,,,,,,confirmed
persoon,"Smelt, Mia",https://historiek.net/1001-vrouwen-mia-smelt-1914-2008/21964/,Smelt (materiaalkunde),https://nl.wikipedia.org/wiki/Smelt_(materiaalkunde),"Smelt is een semi-vloeibare fase van materiaal op hoge temperatuur, waaruit door stolling het gewenste, nieuwe vaste materiaal ontstaat.",KA3,"KA3,KA47",0.5,ur,,,,,,,confirmed
persoon,"Smet, Pieter-Jan De",https://historiek.net/pieter-jan-de-smet-missionaris-indianen/170413/,,,,,,0.0,,,,,,,,uncertain
persoon,"Smit, Bertus",https://historiek.net/bertus-smit-fascist-activist/94478/,Ben Smit (bestuurder),https://nl.wikipedia.org/wiki/Ben_Smit_(bestuurder),B.J.J. (Ben) Smit was een Nederlands bestuurder. Hij was van 1 juli 1989 tot 1 december 1995 directeur van het GVB in Amsterdam. Daarvoor was Smit van 1 december 1984 tot 1 januari 1989 directeur van de Dienst Openbare Werken van de gemeente Amsterdam.,KA3,"KA3,KA24,KA47",0.3333,ur,,,,1989 1995 1984,1989,1989,confirmed
persoon,"Smith, Adam",https://historiek.net/adam-smith-1723-1790-biografie/66748/,Smiths dakschildpad,https://nl.wikipedia.org/wiki/Smiths_dakschildpad,Smiths dakschildpad is een schildpad uit de familie Geoemydidae. De soort behoorde lange tijd tot het geslacht Kachuga zodat de verouderde wetenschappelijk naam in de literatuur vaak wordt gebruikt. De soort werd voor het eerst wetenschappelijk beschreven door John Edward Gray in 1863. Oorspronkelijk werd de wetenschappelijke naam Batagus smithii gebruikt.,KA31,"KA31,KA3,KA24",0.5556,Adam Smith,,,,1863,1863,1863,confirmed
persoon,"Smith, John",https://historiek.net/john-smith-1580-1631/1639/,Pocahontas,https://nl.wikipedia.org/wiki/Pocahontas,"Pocahontas kan verwijzen naar:Pocahontas (prinses), de dochter van het stamhoofd van de Powhatan-indianen in het gebied rond Tidewater (Virginia) Pocahontas (1995), een Amerikaanse animatiefilm van de Walt Disney Studios, gebaseerd op het leven van Pocahontas Pocahontas (Arkansas), een plaats in de Amerikaanse staat Arkansas Pocahontas (Disney), een personage gebaseerd op de prinses Pocahontas (Illinois), een plaats in de Amerikaanse staat Illinois Pocahontas (Iowa), een plaats in de Amerikaanse staat Iowa Pocahontas (Mississippi), een plaats in de Amerikaanse staat Mississippi Pocahontas (Missouri), een plaats in de Amerikaanse staat Missouri Pocahontas (musical), een theatermusical Pocahontas (1979), een lied van Neil Young Pocahontas (Virginia), een plaats in de Amerikaanse staat Virginia",KA37,"KA37,KA3,KA19",0.3333,film; pers,1580,1631,1606,1995 1979,1987,1987,confirmed
persoon,"Smith, Joseph",https://historiek.net/de-engel-moroni-verschijnt-aan-joseph-smith-1823/151240/,,,,,,0.0,,,,,,,,uncertain
persoon,"Smitshuizen, Anna",https://historiek.net/1001-vrouwen-anna-smitshuizen-1751-1775/21042/,,,,,,0.0,,1751,1775,1763,,,1763,uncertain
persoon,"Sneevliet, Henk",https://historiek.net/henk-sneevliet-marxist-en-verzetsstrijder/152056/,,,,,,0.0,,,,,,,,uncertain
persoon,"Snouck Hurgronje, Christiaan",https://historiek.net/christiaan-snouck-hurgronje-biografie/73159/,,,,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,Socrates,https://historiek.net/socrates-de-vader-van-de-filosofie/64515/,Socrates,https://nl.wikipedia.org/wiki/Socrates,"Socrates kan verwijzen naar:Socrates (filosoof), Grieks filosoof; Socrates Scholasticus, Byzantijns kerkhistoricus; Socrates van Achaea, huurlinggeneraal van de Tienduizend; Socrates van Macedonië, hipparchos in het leger van Alexander de Grote; Socrates en Stephanus, christelijke heiligen; Sócrates (1954-2011), Braziliaans voetballer; José Sócrates, premier van Portugal (2005-2011); Lodewijk Heyligen, ook bekend als Ludovico di Santo Beringen, een van Petrarca's geadresseerden, met pseudoniem 'Socrates'.",KA3,"KA3,KA4,KA8",0.2,ur,,,,1954,1954,1954,uncertain
persoon,"Soejono, Pangeran Adipati",https://historiek.net/soejono-tragische-minister-in-kabinet-gerbrandy/143322/,,,,,,0.0,,,,,,,,uncertain
persoon,Soekarno,https://historiek.net/soekarno-president-indonesie/68673/,Soekarno,https://nl.wikipedia.org/wiki/Soekarno,"Soekarno of Sukarno, geboren als Koesno Sosrodihardjo was een Indonesische politicus en staatsman. Hij was een belangrijke leider tijdens de Indonesische Onafhankelijkheidsoorlog en werd later de eerste president van Indonesië.",KA46,"KA46,KA44,KA33",0.5,onafhankelijkheid; indonesië; Sukarno,,,,,,,confirmed
persoon,Soldaat van Oranje,https://historiek.net/erik-hazelhoff-roelfzema-soldaat-van-oranje/149382/,,,,,,0.0,,,,,,,,uncertain
persoon,"Soleimani, Qassem",https://historiek.net/qassem-soleimani-en-de-oorlogen-van-iran/142074/,,,,,,0.0,,,,,,,,uncertain
persoon,"Solms, Amalia van",https://historiek.net/amalia-van-solms-1602-1675/57554/,,,,,,0.0,,1602,1675,1638,,,1638,uncertain
persoon,"Solvay, Ernest",https://historiek.net/ernest-solvay-belgische-grootindustrieel/73233/,,,,,,0.0,,,,,,,,uncertain
persoon,"Solzjenitsyn, Aleksandr",https://historiek.net/aleksandr-solzjenitsyn-1918-2008/1874/,,,,,,0.0,,,,,,,,uncertain
persoon,Sophie van Oranje-Nassau,https://historiek.net/sophie-van-oranje-nassau-prinses/21785/,Sophie van Oranje-Nassau,https://nl.wikipedia.org/wiki/Sophie_van_Oranje-Nassau,"Wilhelmine Marie Sophie Louise, prinses der Nederlanden, prinses van Oranje-Nassau, groothertogin van Saksen-Weimar-Eisenach, was een dochter van koning Willem II der Nederlanden en Anna Paulowna van Rusland, grootvorstin van Rusland.",KA12,KA12,1.0,hertog,,,,,,,confirmed
persoon,"Sorge, Richard",https://historiek.net/richard-sorge-spion-rusland-tweede-wereldoorlog/107487/,,,,,,0.0,,,,,,,,uncertain
persoon,"Soubirous, Bernadette",https://historiek.net/heilige-bernadette-mariaverschijningen-lourdes/163472/,Bernadette Heiligers,https://nl.wikipedia.org/wiki/Bernadette_Heiligers,"Bernadette Heiligers is een Curaçaose journaliste, radiomaker en –presentatrice en schrijfster.",KA3,"KA3,KA37",0.5,ur,,,,,,,confirmed
persoon,"Souza Faria, Romario de",https://historiek.net/romario-de-souza-faria-voetballer-brazilie-wk-psv/142382/,Romário de Souza Faria,https://nl.wikipedia.org/wiki/Rom%C3%A1rio_de_Souza_Faria,"Romário de Souza Faria, voetbalnaam Romário, is een Braziliaans politicus en profvoetballer. Zijn bijnaam luidt O Baixinho, vrij vertaald 'Het Kleintje'. Romário wordt door velen als een van de beste spitsen ooit beschouwd. Gedurende zijn spelerscarrière maakte hij meer dan 1000 doelpunten en won hij diverse grote prijzen zoals het wereldkampioenschap voetbal, tweemaal de Copa América, de Confederations Cup en diverse landskampioenschappen, waaronder de Eredivisie en de Primera División. De voormalig wereldvoetballer van het jaar werd door Pelé in maart 2004 vermeld in de opgestelde Lijst FIFA 100 beste spelers.",KA3,KA3,1.0,ur,,,,1000,1000,1000,confirmed
persoon,"Spaak, Paul-Henri",https://historiek.net/paul-henri-spaak-1899-1972/4565/,,,,,,0.0,,1899,1972,1936,,,1936,uncertain
persoon,"Spark, Willem",https://historiek.net/willem-spark-lezing-sint-michielsgestel/73186/,Starkville (Mississippi),https://nl.wikipedia.org/wiki/Starkville_(Mississippi),"Starkville is een plaats (city) in de Amerikaanse staat Mississippi, en valt bestuurlijk gezien onder Oktibbeha County.",KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,Spartacus,https://historiek.net/spartacus-p-109-71-voor-chr/1602/,Spartacus,https://nl.wikipedia.org/wiki/Spartacus,Spartacus kan verwijzen naar:,KA4,KA4,1.0,sparta,,,,,,,confirmed
persoon,"Speijk, Jan van",https://historiek.net/jan-van-speijk-1802-1831/7864/,,,,,,0.0,,1802,1831,1816,,,1816,uncertain
persoon,"Spengler, Oswald",https://historiek.net/oswald-spengler-biografie-frits-boterman/85789/,,,,,,0.0,,,,,,,,uncertain
persoon,"Sperati, Jean de",https://historiek.net/jean-de-sperati-postzegels-vervalsingen/73173/,,,,,,0.0,,,,,,,,uncertain
persoon,"Spietser, Vlad de (Dracula)",https://historiek.net/vlad-dracula-de-spietser/104286/,Dracula AD 1972,https://nl.wikipedia.org/wiki/Dracula_AD_1972,"Dracula A.D. 1972 is een Britse horrorfilm uit 1972, geproduceerd door Hammer Film Productions en geregisseerd door Alan Gibson. De hoofdrollen worden vertolkt door Christopher Lee, Peter Cushing en Stephanie Beacham.",KA37,KA37,1.0,film,,,,1972,1972,1972,confirmed
persoon,"Spinoza, Baruch",https://historiek.net/baruch-spinoza-filosoof-ethica/81726/,,,,KA24,KA24,1.0,spinoza,,,,,,,confirmed
persoon,"Splingaerd, Paul",https://historiek.net/paul-splingaerd-van-vondeling-tot-mandarijn/162450/,,,,,,0.0,,,,,,,,uncertain
persoon,"Spohr, Louis",https://historiek.net/louis-spohr-duitse-componist-en-violist/161532/,,,,,,0.0,,,,,,,,uncertain
persoon,"Springer, Cornelis",https://historiek.net/thema/cornelis-springer/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stalin, Jozef",https://historiek.net/jozef-stalin-1878-1953/60611/,Station Józefów WKD,https://nl.wikipedia.org/wiki/Station_J%C3%B3zef%C3%B3w_WKD,Station Józefów WKD is een spoorwegstation in de Poolse plaats Józefów.,,,0.0,,1878,1953,1916,,,1916,uncertain
persoon,"Stanhope, Hester",https://historiek.net/lady-hester-stanhope-een-geemancipeerde-ontdekkingsreizigster-in-libanon/162997/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stanley, Henry Morton",https://historiek.net/henry-morton-stanley-1841-1904/4140/,,,,,,0.0,,1841,1904,1872,,,1872,uncertain
persoon,"Stauffenberg, Claus von",https://historiek.net/thema/claus-von-stauffenberg/,,,,,,0.0,,,,,,,,uncertain
persoon,"Staël, Madame de",https://historiek.net/wie-was-madame-de-stael-biografie/135489/,,,,KA45,KA45,1.0,MAD,,,,,,,confirmed
persoon,"Steen, Jan",https://historiek.net/jan-steen-kunstenaar-gouden-eeuw-huishouden/60644/,"Steen, papier, schaar",https://nl.wikipedia.org/wiki/Steen%2C_papier%2C_schaar,"Steen, papier, schaar of blad, steen, schaar, ook schaar, steen, papier of blad, schaar, steen is een wijdverbreid nulsomspel dat met de hand gespeeld wordt.",,,0.0,,,,,,,,uncertain
persoon,Stefanie van België (prinses),https://historiek.net/louise-stefanie-en-clementine-dochters-leopold-ii-belgie/77598/,,,,,,0.0,,,,,,,,uncertain
persoon,Stefanus van Engeland,https://historiek.net/stefanus-van-engeland-1096-1154/4187/,Stefanus van Engeland,https://nl.wikipedia.org/wiki/Stefanus_van_Engeland,Stefanus van Blois was koning van Engeland van 1135 tot 1154. Hij was de laatste koning uit het Normandische huis.,,,0.0,,1096,1154,1125,1135 1154,1144,1144,uncertain
persoon,"Stein, Edith",https://historiek.net/heilige-edith-stein-leven-hartstocht/65703/,Steineroth,https://nl.wikipedia.org/wiki/Steineroth,"Steineroth is een plaats in de Duitse deelstaat Rijnland-Palts, en maakt deel uit van de Landkreis Altenkirchen. Steineroth telt 555 inwoners.",KA7,KA7,1.0,rijn,,,,,,,confirmed
persoon,"Steinbach, Settela",https://historiek.net/thema/settela/,,,,,,0.0,,,,,,,,uncertain
persoon,"Steller, Georg Wilhelm",https://historiek.net/de-bijzondere-reis-van-georg-wilhelm-steller/48271/,,,,,,0.0,,,,,,,,uncertain
persoon,"Steno, Nicolas",https://historiek.net/nicolas-steno-1638-1686-deense-geoloog-en-geestelijke/14261/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stern, Bert",https://historiek.net/monroe-fotograaf-83-bert-stern-overleden/23092/,Sternberg (Mecklenburg),https://nl.wikipedia.org/wiki/Sternberg_(Mecklenburg),Sternberg is een stad en gemeente in de Duitse deelstaat Mecklenburg-Voor-Pommeren. De plaats maakt deel uit van de Landkreis Ludwigslust-Parchim. Sternberg telt 4.120 inwoners. De stad is tevens de bestuurszetel van het Amt Sternberger Seenlandschaft.,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,Steun,https://historiek.net/steun/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,Steun Historiek,https://historiek.net/steun/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,Steun ons werk,https://historiek.net/steun/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Stevens, Nettie",https://historiek.net/nettie-stevens-geslachtschromosomen/60401/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stevenson, Robert Louis",https://historiek.net/google-eert-robert-louis-stevenson/9682/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stevin, Simon",https://historiek.net/simon-stevin-natuurkundige/74361/,Stefan Simonsson,https://nl.wikipedia.org/wiki/Stefan_Simonsson,Per Stefan Mikael Simonsson is een Zweeds voormalig tennisser.,,,0.0,,,,,,,,uncertain
persoon,"Stiller, Werner",https://historiek.net/het-verraad-van-een-oost-duitse-stasi-agent/151988/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stoel, Max van der",https://historiek.net/max-van-der-stoel-minister-buitenlandse-zaken/11264/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stoep, Marinus van der",https://historiek.net/marinus-van-der-stoep-wapens-rotterdam/95579/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stoke, Melis",https://historiek.net/melis-stoke-rijmkroniek-van-holland/178264/,Stoke Bliss,https://nl.wikipedia.org/wiki/Stoke_Bliss,"Stoke Bliss is een civil parish in het bestuurlijke gebied Malvern Hills, in het Engelse graafschap Worcestershire.",KA3,"KA3,KA12",0.5,ur,,,,,,,confirmed
persoon,"Stoker, Bram",https://historiek.net/bram-stoker-geestelijk-vader-dracula/19322/,Stoker en Brander,https://nl.wikipedia.org/wiki/Stoker_en_Brander,"Stoker en Brander zijn twee 80 meter hoge woontorens in de stad Groningen. De torens staan pal naast de Euroborg, het stadion van FC Groningen. De start van de bouw was in 2008. Twee jaar later werd de Stoker opgeleverd, de Brander volgde een jaar later. Het woonproject is een onderdeel van de nieuwbouw in de wijk Europapark.",KA47,"KA47,KA3",0.6667,EU; euro,,,,,,,confirmed
persoon,"Stolberg, Juliana van",https://historiek.net/1001-vrouwen-juliana-van-stolberg-1506-1580/20910/,,,,,,0.0,,1506,1580,1543,,,1543,uncertain
persoon,"Stotteraar, Gerard de",https://historiek.net/gerrit-de-stotteraar-grootste-inbreker/61365/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stowe, Harriet Beechter",https://historiek.net/de-negerhut-van-oom-tom-harriet-beecher-stowe/77245/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stroop, Jürgen",https://historiek.net/strooprapport-getto-van-warschau/81713/,,,,,,0.0,,,,,,,,uncertain
persoon,"Stuart, Elizabeth",https://historiek.net/elizabeth-stuart-winterkoningin/133728/,,,,,,0.0,,,,,,,,uncertain
persoon,"Student, Kurt",https://historiek.net/kurt-student-militaire-biografie-parachutistengeneraal/132751/,,,,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,"Stuyvesant, Peter",https://historiek.net/peter-stuyvesant-gouverneur-nieuw-nederland/137214/,,,,,,0.0,,,,,,,,uncertain
persoon,"Styliet, Simeon de (Pilaarheilige)",https://historiek.net/simeon-de-styliet-pilaarheilige/82370/,Pilaarheilige,https://nl.wikipedia.org/wiki/Pilaarheilige,"Pilaarheilige kan verwijzen naar:Pilaarheilige (algemeen) of styliet, een type asceet, waaronder: Simeon de Pilaarheilige Daniël de Pilaarheilige",,,0.0,,,,,,,,uncertain
persoon,"Stöve, Betty",https://historiek.net/betty-stove-tennis-grandslam-ranking/103116/,,,,,,0.0,,,,,,,,uncertain
persoon,"Sugihara, Chiune",https://historiek.net/chiune-sugihara-japanse-schindler/81698/,,,,,,0.0,,,,,,,,uncertain
persoon,Sundance Kid,https://historiek.net/butch-cassidy-en-de-sundance-kid/159034/,Butch Cassidy,https://nl.wikipedia.org/wiki/Butch_Cassidy,"Butch Cassidy, geboren als Robert LeRoy Parker, was een beruchte Amerikaanse treinrover, bankrover en leider van de Wild Bunch.",KA15,KA15,1.0,ban,,,,,,,confirmed
persoon,"Sundback, Gideon",https://historiek.net/gideon-sundback-moderne-ritssluiting/15828/,,,,,,0.0,,,,,,,,uncertain
persoon,"Surcouf, Robert",https://historiek.net/robert-surcouf-franse-kaperkapitein/143949/,,,,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,"Surlet de Chokier, Baron",https://historiek.net/baron-surlet-de-chokier-staatshoofd-belgie/70404/,,,,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,"Suárez, Adolfo",https://historiek.net/adolfo-suarez-en-de-transitie/79182/,,,,,,0.0,,,,,,,,uncertain
persoon,"Swainson, William",https://historiek.net/william-swainson-ornitholoog/37524/,,,,,,0.0,,,,,,,,uncertain
persoon,"Swanenburg, Maria Catharina",https://historiek.net/goeie-mie-swanenburg-leidse-gifmengster/134139/,Goeie Mie,https://nl.wikipedia.org/wiki/Maria_Swanenburg,"Maria Catharina Swanenburg, beter bekend als Goeie Mie en de Leidse Gifmengster, was een Nederlandse seriemoordenares die in het Guinness Book of Records staat vermeld als de grootste gifmengster aller tijden. Ze vergiftigde in zes jaar tijd ongeveer vijfenzestig buurtgenoten van wie er drieëntwintig overleden, maar werd verdacht van het doden van meer dan honderd personen door vergiftiging. Bij een aantal slachtoffers deed ze dit omdat ze uit was op hun verzekerings- en begrafenisfondsen en erfenissen.",KA3,"KA3,KA19,KA35",0.25,ur,,,,,,,confirmed
persoon,"Sweerts, Pierre",https://historiek.net/pierre-sweerts-tarzan-van-limburg/71671/,,,,,,0.0,,,,,,,,uncertain
persoon,"Switzer, Kathrine",https://historiek.net/eerste-vrouwen-deden-stiekem-mee-aan-boston-marathon/83470/,,,,,,0.0,,,,,,,,uncertain
persoon,Sylvester II (paus),https://historiek.net/paus-sylvester-ii-wiskundige/148240/,,,,KA15,"KA15,KA21",0.5,paus,,,,,,,confirmed
persoon,"Szent-Györgyi, Albert",https://historiek.net/albert-szent-gyorgyi-hongaarse-arts/12781/,,,,,,0.0,,,,,,,,uncertain
persoon,"Székely-Lulofs, Madelon",https://historiek.net/madelon-szekely-lulofs-schrijfster-vrouwelijke-multatuli/168624/,,,,KA45,KA45,1.0,MAD,,,,,,,confirmed
persoon,Taalgeschiedenis,https://historiek.net/c/taalgeschiedenis/,,,,,,0.0,,,,,,,,uncertain
persoon,Tachtigjarige Oorlog,https://historiek.net/c/vaderlandse-geschiedenis/tachtigjarige-oorlog/,Tachtigjarige Oorlog,https://nl.wikipedia.org/wiki/Tachtigjarige_Oorlog,"De Tachtigjarige Oorlog was de opstand van de Zeventien Provinciën tegen drie opeenvolgende koningen van het Spaanse Rijk: Filips II, Filips III en Filips IV. Het conflict begon als een bestorming van katholieke gebouwen door protestantse groepen: de Beeldenstorm (1566). Filips II stuurde de hertog van Alva naar de Nederlanden, om de rust terug te brengen en het katholicisme op te leggen als staatsgodsdienst. Edellieden zoals Willem van Oranje vluchtten naar het Heilige Roomse Rijk om van daaruit het verzet te organiseren. De eerste offensieven waren Oranjes eerste invasie (1568) en Oranjes tweede invasie (1572). Toch kon alleen het graafschap Holland onafhankelijk blijven, mede dankzij het gebruik van inundaties. Dit zelfstandige gebied kon zich langzaam uitbreiden, waarna het uitgroeide tot de Republiek der Zeven Verenigde Nederlanden. Na decennia van strijd moest Spanje de onafhankelijkheid van de Republiek erkennen, terwijl de Zuidelijke Nederlanden onder Habsburgs gezag bleven.",KA22,"KA22,KA12,KA24",0.66,tachtigjarige oorlog; filips II; willem van oranje; republiek; spanje; habsburg; Willem van Oranje; Filips II; Alva,,,,1566 1568 1572,1568,1568,confirmed
persoon,"Tadic, Boris",https://historiek.net/boris-tadic-1958/1967/,Taricoris,https://nl.wikipedia.org/wiki/Taricoris,Taricoris is een geslacht van wantsen uit de familie van de Miridae (Blindwantsen). Het geslacht werd voor het eerst wetenschappelijk beschreven door Carvalho in 1981.,KA24,KA24,1.0,wetenschap,,,,1981,1981,1981,confirmed
persoon,"Taeuber-Arp, Sophie",https://historiek.net/sophie-taeuber-arp-kunstenares-abstracte-kunst/142541/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Tagaris, Paulus",https://historiek.net/paulus-tagaris-bluffer-byzantijnse-geschiedenis/93264/,,,,KA8,KA8,1.0,paulus; Paulus,,,,,,,confirmed
persoon,"Tagore, Rabindranath",https://historiek.net/rabindranath-tagore-indiase-winnaar-nobelprijs-literatuur/163626/,,,,,,0.0,,,,,,,,uncertain
persoon,"Tailleur, Max",https://historiek.net/max-tailleur-komiek-geinlijn/69236/,,,,KA3,"KA3,KA47",0.5,ur,,,,,,,confirmed
persoon,Tanchelm,https://historiek.net/tanchelm-middeleeuwse-volksprediker/170709/,Tanchelm,https://nl.wikipedia.org/wiki/Tanchelm,"Tanchelm was een middeleeuwse volksprediker, die de geschiedenis inging als ketter en sekteleider.",KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Tasman, Abel",https://historiek.net/abel-tasman-1603-1659/1766/,Tasmanobelus pictirostris,https://nl.wikipedia.org/wiki/Tasmanobelus_pictirostris,Tasmanobelus pictirostris is een keversoort uit de familie Belidae. De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1908 door Lea.,KA24,KA24,1.0,wetenschap,1603,1659,1631,1908,1908,1908,confirmed
persoon,"Tassis (Tasso), Frans van",https://historiek.net/frans-van-tassis-grondlegger-thurn-und-taxis/80493/,,,,,,0.0,,,,,,,,uncertain
persoon,"Taylor, Phil",https://historiek.net/phil-taylor-darter-wereldkampioen/74185/,Taylor Phinney,https://nl.wikipedia.org/wiki/Taylor_Phinney,Taylor Phinney is een voormalig Amerikaans baan- en wegwielrenner. Hij is de zoon van voormalig wielrenner Davis Phinney en voormalig wielrenster en schaatsster Connie Carpenter-Phinney. Phinney werd in 2009 en 2010 wereldkampioen op de individuele achtervolging.,,,0.0,,,,,,,,uncertain
persoon,"Teding van Berkhout, Anna",https://historiek.net/1001-vrouwen-anna-teding-van-berkhout-1833-1909/21177/,,,,,,0.0,,1833,1909,1871,,,1871,uncertain
persoon,"Teenstra, Marten Douwes",https://historiek.net/marten-douwes-teenstra-en-de-slavernij/156253/,,,,,,0.0,,,,,,,,uncertain
persoon,"Temple, Shirley",https://historiek.net/kindster-shirley-temple-85-overleden/40260/,,,,,,0.0,,,,,,,,uncertain
persoon,"Teresa, Moeder",https://historiek.net/moeder-teresa-heilig-omstreden/63413/,Moeder Teresa,https://nl.wikipedia.org/wiki/Moeder_Teresa,"Moeder Teresa, geboren als Anjezë Gonxha Bojaxhiu, was een Albanese katholieke zuster, stichteres van de Missionarissen van Naastenliefde en Nobelprijswinnares voor de Vrede. Zij zette zich in onder de armsten der armen in India. De congregatie die ze in 1950 stichtte telde in 2012 meer dan 4500 leden met 300 tehuizen en was actief in 133 landen.",KA8,"KA8,KA9,KA15",0.2,katholiek,,,,1950,1950,1950,uncertain
persoon,"Tesla, Nikola",https://historiek.net/nikola-tesla-1856-1943/5239/,,,,,,0.0,,1856,1943,1900,,,1900,uncertain
persoon,"Teunissen, Jan",https://historiek.net/jan-teunissen-nsb-filmmaker-propagandist/172005/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Tew, Allene",https://historiek.net/thema/allene-tew/,Teralfene,https://nl.wikipedia.org/wiki/Teralfene,"Teralfene is een deelgemeente van de fusiegemeente Affligem, waartoe ook de dorpen Essene en Hekelgem behoren. Teralfene is gelegen in de provincie Vlaams-Brabant, heeft een oppervlakte van 244 ha, maakt deel uit van het arrondissement Halle-Vilvoorde en het kanton Asse. Het grenst ten zuiden aan de Bellebeek en ten zuidwesten aan de Dender. In het oosten loopt de Okaaibeek naar het zuiden af op de grens met Essene om in de Bellebeek uit te monden. Teralfene was een zelfstandige gemeente tot aan de gemeentelijke herindeling van 1 januari 1977.",KA6,"KA6,KA7,KA15",0.3333,provincie,,,,1977,1977,1977,confirmed
